Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,2,PASS,*,QUAL,*,0.927934,0.957523,0.036407,0.942496,40,144,7332870.000000,4458583.000000,0.000000,4593,.,.,3724.000000,869.000000,,4.28538550058,4262,.,.,3411.000000,851.000000,,4.00822561692,331,.,.,313.000000,18.000000,,17.3888888889,4642,.,.,3660.000000,981.000000,,3.73088685015,4283,.,.,3404.000000,879.000000,,3.87258248009,190,.,.,139.000000,50.000000,,2.78,169,.,.,117.000000,52.000000,,2.25
INDEL,D6_15,3-10,ALL,*,QUAL,*,0.823918,0.881809,0.0781,0.851881,108,667,16954573.000000,7686145.000000,0.000000,7258,.,.,6279.000000,979.000000,,6.41368743616,5980,.,.,5098.000000,882.000000,,5.78004535147,1278,.,.,1181.000000,97.000000,,12.175257732,7388,.,.,6118.000000,1270.000000,,4.81732283465,6006,.,.,5074.000000,932.000000,,5.44420600858,805,.,.,636.000000,169.000000,,3.76331360947,577,.,.,408.000000,169.000000,,2.41420118343
INDEL,D6_15,3-10,PASS,*,QUAL,*,0.823918,0.881809,0.0781,0.851881,108,667,16954573.000000,7686145.000000,0.000000,7258,.,.,6279.000000,979.000000,,6.41368743616,5980,.,.,5098.000000,882.000000,,5.78004535147,1278,.,.,1181.000000,97.000000,,12.175257732,7388,.,.,6118.000000,1270.000000,,4.81732283465,6006,.,.,5074.000000,932.000000,,5.44420600858,805,.,.,636.000000,169.000000,,3.76331360947,577,.,.,408.000000,169.000000,,2.41420118343
INDEL,D6_15,30-50,ALL,*,QUAL,*,0.599222,0.804124,0.618861,0.686714,8,27,4409455.000000,467250.000000,0.000000,257,.,.,212.000000,45.000000,,4.71111111111,154,.,.,117.000000,37.000000,,3.16216216216,103,.,.,95.000000,8.000000,,11.875,509,.,.,350.000000,159.000000,,2.20125786164,156,.,.,118.000000,38.000000,,3.10526315789,38,.,.,25.000000,13.000000,,1.92307692308,315,.,.,207.000000,108.000000,,1.91666666667
INDEL,D6_15,30-50,PASS,*,QUAL,*,0.599222,0.804124,0.618861,0.686714,8,27,4409455.000000,467250.000000,0.000000,257,.,.,212.000000,45.000000,,4.71111111111,154,.,.,117.000000,37.000000,,3.16216216216,103,.,.,95.000000,8.000000,,11.875,509,.,.,350.000000,159.000000,,2.20125786164,156,.,.,118.000000,38.000000,,3.10526315789,38,.,.,25.000000,13.000000,,1.92307692308,315,.,.,207.000000,108.000000,,1.91666666667
INDEL,D6_15,50-,ALL,*,QUAL,*,0.597484,0.810345,0.834286,0.687823,7,14,32558668.000000,375414.000000,0.000000,159,.,.,112.000000,47.000000,,2.3829787234,95,.,.,64.000000,31.000000,,2.06451612903,64,.,.,48.000000,16.000000,,3.0,700,.,.,469.000000,231.000000,,2.0303030303,94,.,.,63.000000,31.000000,,2.03225806452,22,.,.,16.000000,6.000000,,2.66666666667,584,.,.,390.000000,194.000000,,2.01030927835
INDEL,D6_15,50-,PASS,*,QUAL,*,0.597484,0.810345,0.834286,0.687823,7,14,32558668.000000,375414.000000,0.000000,159,.,.,112.000000,47.000000,,2.3829787234,95,.,.,64.000000,31.000000,,2.06451612903,64,.,.,48.000000,16.000000,,3.0,700,.,.,469.000000,231.000000,,2.0303030303,94,.,.,63.000000,31.000000,,2.03225806452,22,.,.,16.000000,6.000000,,2.66666666667,584,.,.,390.000000,194.000000,,2.01030927835
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.600622,0.675207,0.155618,0.635734,27,353,3143336105.000000,2596627385.000000,0.000000,1287,.,.,1133.000000,154.000000,,7.35714285714,773,.,.,651.000000,122.000000,,5.33606557377,514,.,.,482.000000,32.000000,,15.0625,1433,.,.,1103.000000,330.000000,,3.34242424242,817,.,.,661.000000,156.000000,,4.23717948718,393,.,.,315.000000,78.000000,,4.03846153846,223,.,.,127.000000,96.000000,,1.32291666667
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.600622,0.675207,0.155618,0.635734,27,353,3143336105.000000,2596627385.000000,0.000000,1287,.,.,1133.000000,154.000000,,7.35714285714,773,.,.,651.000000,122.000000,,5.33606557377,514,.,.,482.000000,32.000000,,15.0625,1433,.,.,1103.000000,330.000000,,3.34242424242,817,.,.,661.000000,156.000000,,4.23717948718,393,.,.,315.000000,78.000000,,4.03846153846,223,.,.,127.000000,96.000000,,1.32291666667
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.920337,0.96164,0.0,0.940535,566,1571,2596627385.000000,2596627385.000000,0.000000,61195,.,.,47937.000000,13258.000000,,3.61570372605,56320,.,.,43680.000000,12640.000000,,3.45569620253,4875,.,.,4257.000000,618.000000,,6.88834951456,58081,.,.,45022.000000,13048.000000,,3.45049049663,55853,.,.,43284.000000,12563.000000,,3.44535540874,2228,.,.,1738.000000,485.000000,,3.58350515464,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.920337,0.96164,0.0,0.940535,566,1571,2596627385.000000,2596627385.000000,0.000000,61195,.,.,47937.000000,13258.000000,,3.61570372605,56320,.,.,43680.000000,12640.000000,,3.45569620253,4875,.,.,4257.000000,618.000000,,6.88834951456,58081,.,.,45022.000000,13048.000000,,3.45049049663,55853,.,.,43284.000000,12563.000000,,3.44535540874,2228,.,.,1738.000000,485.000000,,3.58350515464,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.600748,0.939355,0.140375,0.732829,244,550,3022319832,2596627385.000000,0.000000,23524,.,.,19532.000000,3992.000000,,4.89278557114,14132,.,.,10939.000000,3193.000000,,3.42593172565,9392,.,.,8593.000000,799.000000,,10.7546933667,15480,.,.,8055.000000,4299.000000,,1.87369155618,12500,.,.,6637.000000,3055.000000,,2.17250409165,807,.,.,374.000000,273.000000,,1.36996336996,2173,.,.,1044.000000,971.000000,,1.07518022657
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.600748,0.939355,0.140375,0.732829,244,550,3022319832,2596627385.000000,0.000000,23524,.,.,19532.000000,3992.000000,,4.89278557114,14132,.,.,10939.000000,3193.000000,,3.42593172565,9392,.,.,8593.000000,799.000000,,10.7546933667,15480,.,.,8055.000000,4299.000000,,1.87369155618,12500,.,.,6637.000000,3055.000000,,2.17250409165,807,.,.,374.000000,273.000000,,1.36996336996,2173,.,.,1044.000000,971.000000,,1.07518022657
INDEL,I16_PLUS,1,ALL,*,QUAL,*,0.820578,0.96495,0.047035,0.886927,42,53,15845744.000000,12093708.000000,0.000000,3528,.,.,2888.000000,640.000000,,4.5125,2895,.,.,2302.000000,593.000000,,3.88195615514,633,.,.,586.000000,47.000000,,12.4680851064,2934,.,.,1767.000000,685.000000,,2.5795620438,2698,.,.,1660.000000,585.000000,,2.83760683761,98,.,.,42.000000,39.000000,,1.07692307692,138,.,.,65.000000,61.000000,,1.06557377049
INDEL,I16_PLUS,1,PASS,*,QUAL,*,0.820578,0.96495,0.047035,0.886927,42,53,15845744.000000,12093708.000000,0.000000,3528,.,.,2888.000000,640.000000,,4.5125,2895,.,.,2302.000000,593.000000,,3.88195615514,633,.,.,586.000000,47.000000,,12.4680851064,2934,.,.,1767.000000,685.000000,,2.5795620438,2698,.,.,1660.000000,585.000000,,2.83760683761,98,.,.,42.000000,39.000000,,1.07692307692,138,.,.,65.000000,61.000000,,1.06557377049
INDEL,I16_PLUS,10-30,ALL,*,QUAL,*,0.24412,0.806859,0.338902,0.374833,34,70,10945753.000000,2827476.000000,0.000000,2126,.,.,1786.000000,340.000000,,5.25294117647,519,.,.,368.000000,151.000000,,2.43708609272,1607,.,.,1418.000000,189.000000,,7.50264550265,838,.,.,467.000000,289.000000,,1.61591695502,447,.,.,264.000000,137.000000,,1.92700729927,107,.,.,56.000000,40.000000,,1.4,284,.,.,147.000000,112.000000,,1.3125
INDEL,I16_PLUS,10-30,PASS,*,QUAL,*,0.24412,0.806859,0.338902,0.374833,34,70,10945753.000000,2827476.000000,0.000000,2126,.,.,1786.000000,340.000000,,5.25294117647,519,.,.,368.000000,151.000000,,2.43708609272,1607,.,.,1418.000000,189.000000,,7.50264550265,838,.,.,467.000000,289.000000,,1.61591695502,447,.,.,264.000000,137.000000,,1.92700729927,107,.,.,56.000000,40.000000,,1.4,284,.,.,147.000000,112.000000,,1.3125
INDEL,I16_PLUS,2,ALL,*,QUAL,*,0.722836,0.938119,0.074809,0.816525,24,51,7332870.000000,4458583.000000,0.000000,1721,.,.,1482.000000,239.000000,,6.20083682008,1244,.,.,1037.000000,207.000000,,5.00966183575,477,.,.,445.000000,32.000000,,13.90625,1310,.,.,867.000000,270.000000,,3.21111111111,1137,.,.,778.000000,210.000000,,3.70476190476,75,.,.,32.000000,28.000000,,1.14285714286,98,.,.,57.000000,32.000000,,1.78125
INDEL,I16_PLUS,2,PASS,*,QUAL,*,0.722836,0.938119,0.074809,0.816525,24,51,7332870.000000,4458583.000000,0.000000,1721,.,.,1482.000000,239.000000,,6.20083682008,1244,.,.,1037.000000,207.000000,,5.00966183575,477,.,.,445.000000,32.000000,,13.90625,1310,.,.,867.000000,270.000000,,3.21111111111,1137,.,.,778.000000,210.000000,,3.70476190476,75,.,.,32.000000,28.000000,,1.14285714286,98,.,.,57.000000,32.000000,,1.78125
INDEL,I16_PLUS,3-10,ALL,*,QUAL,*,0.499731,0.853132,0.148506,0.630273,62,208,16954573.000000,7686145.000000,0.000000,3724,.,.,3246.000000,478.000000,,6.79079497908,1861,.,.,1516.000000,345.000000,,4.39420289855,1863,.,.,1730.000000,133.000000,,13.007518797,2175,.,.,1341.000000,517.000000,,2.59381044487,1580,.,.,1023.000000,328.000000,,3.11890243902,272,.,.,128.000000,85.000000,,1.50588235294,323,.,.,190.000000,104.000000,,1.82692307692
INDEL,I16_PLUS,3-10,PASS,*,QUAL,*,0.499731,0.853132,0.148506,0.630273,62,208,16954573.000000,7686145.000000,0.000000,3724,.,.,3246.000000,478.000000,,6.79079497908,1861,.,.,1516.000000,345.000000,,4.39420289855,1863,.,.,1730.000000,133.000000,,13.007518797,2175,.,.,1341.000000,517.000000,,2.59381044487,1580,.,.,1023.000000,328.000000,,3.11890243902,272,.,.,128.000000,85.000000,,1.50588235294,323,.,.,190.000000,104.000000,,1.82692307692
INDEL,I16_PLUS,30-50,ALL,*,QUAL,*,0.207358,0.850746,0.567742,0.333443,3,6,4409455.000000,467250.000000,0.000000,299,.,.,242.000000,57.000000,,4.24561403509,62,.,.,41.000000,21.000000,,1.95238095238,237,.,.,201.000000,36.000000,,5.58333333333,155,.,.,84.000000,56.000000,,1.5,57,.,.,33.000000,20.000000,,1.65,10,.,.,3.000000,4.000000,,0.75,88,.,.,48.000000,32.000000,,1.5
INDEL,I16_PLUS,30-50,PASS,*,QUAL,*,0.207358,0.850746,0.567742,0.333443,3,6,4409455.000000,467250.000000,0.000000,299,.,.,242.000000,57.000000,,4.24561403509,62,.,.,41.000000,21.000000,,1.95238095238,237,.,.,201.000000,36.000000,,5.58333333333,155,.,.,84.000000,56.000000,,1.5,57,.,.,33.000000,20.000000,,1.65,10,.,.,3.000000,4.000000,,0.75,88,.,.,48.000000,32.000000,,1.5
INDEL,I16_PLUS,50-,ALL,*,QUAL,*,0.227273,0.818182,0.769634,0.355731,2,4,32558668.000000,375414.000000,0.000000,176,.,.,125.000000,51.000000,,2.45098039216,40,.,.,20.000000,20.000000,,1.0,136,.,.,105.000000,31.000000,,3.38709677419,191,.,.,101.000000,73.000000,,1.38356164384,36,.,.,13.000000,18.000000,,0.722222222222,8,.,.,5.000000,2.000000,,2.5,147,.,.,83.000000,53.000000,,1.56603773585
INDEL,I16_PLUS,50-,PASS,*,QUAL,*,0.227273,0.818182,0.769634,0.355731,2,4,32558668.000000,375414.000000,0.000000,176,.,.,125.000000,51.000000,,2.45098039216,40,.,.,20.000000,20.000000,,1.0,136,.,.,105.000000,31.000000,,3.38709677419,191,.,.,101.000000,73.000000,,1.38356164384,36,.,.,13.000000,18.000000,,0.722222222222,8,.,.,5.000000,2.000000,,2.5,147,.,.,83.000000,53.000000,,1.56603773585
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.269461,0.757576,0.565789,0.397527,1,7,3143336105.000000,2596627385.000000,0.000000,167,.,.,160.000000,7.000000,,22.8571428571,45,.,.,42.000000,3.000000,,14.0,122,.,.,118.000000,4.000000,,29.5,76,.,.,51.000000,18.000000,,2.83333333333,25,.,.,21.000000,2.000000,,10.5,8,.,.,6.000000,2.000000,,3.0,43,.,.,24.000000,14.000000,,1.71428571429
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.269461,0.757576,0.565789,0.397527,1,7,3143336105.000000,2596627385.000000,0.000000,167,.,.,160.000000,7.000000,,22.8571428571,45,.,.,42.000000,3.000000,,14.0,122,.,.,118.000000,4.000000,,29.5,76,.,.,51.000000,18.000000,,2.83333333333,25,.,.,21.000000,2.000000,,10.5,8,.,.,6.000000,2.000000,,3.0,43,.,.,24.000000,14.000000,,1.71428571429
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.603117,0.939807,0.0,0.734726,243,543,2596627385.000000,2596627385.000000,0.000000,23357,.,.,19372.000000,3985.000000,,4.86122961104,14087,.,.,10897.000000,3190.000000,,3.41598746082,9270,.,.,8475.000000,795.000000,,10.6603773585,13274,.,.,6984.000000,3324.000000,,2.10108303249,12475,.,.,6616.000000,3053.000000,,2.16704880445,799,.,.,368.000000,271.000000,,1.35793357934,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.603117,0.939807,0.0,0.734726,243,543,2596627385.000000,2596627385.000000,0.000000,23357,.,.,19372.000000,3985.000000,,4.86122961104,14087,.,.,10897.000000,3190.000000,,3.41598746082,9270,.,.,8475.000000,795.000000,,10.6603773585,13274,.,.,6984.000000,3324.000000,,2.10108303249,12475,.,.,6616.000000,3053.000000,,2.16704880445,799,.,.,368.000000,271.000000,,1.35793357934,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.951916,0.973598,0.074361,0.962635,3205,6255,3022319832,2596627385.000000,0.000000,387387,.,.,262479.000000,124908.000000,,2.10137861466,368760,.,.,246780.000000,121980.000000,,2.02311854402,18627,.,.,15699.000000,2928.000000,,5.36168032787,406033,.,.,236534.000000,147551.000000,,1.60306605852,365917,.,.,220390.000000,125762.000000,,1.75243714318,9923,.,.,5351.000000,3258.000000,,1.64241866176,30193,.,.,10793.000000,18531.000000,,0.582429442556
INDEL,I1_5,*,PASS,*,QUAL,*,0.951916,0.973598,0.074361,0.962635,3205,6255,3022319832,2596627385.000000,0.000000,387387,.,.,262479.000000,124908.000000,,2.10137861466,368760,.,.,246780.000000,121980.000000,,2.02311854402,18627,.,.,15699.000000,2928.000000,,5.36168032787,406033,.,.,236534.000000,147551.000000,,1.60306605852,365917,.,.,220390.000000,125762.000000,,1.75243714318,9923,.,.,5351.000000,3258.000000,,1.64241866176,30193,.,.,10793.000000,18531.000000,,0.582429442556
INDEL,I1_5,1,ALL,*,QUAL,*,0.987542,0.988938,0.02583,0.988239,87,202,15845744.000000,12093708.000000,0.000000,28094,.,.,19174.000000,8920.000000,,2.14955156951,27744,.,.,18855.000000,8889.000000,,2.12116098549,350,.,.,319.000000,31.000000,,10.2903225806,29230,.,.,18675.000000,9544.000000,,1.95672673931,28160,.,.,18113.000000,9088.000000,,1.99306778169,315,.,.,162.000000,115.000000,,1.40869565217,755,.,.,400.000000,341.000000,,1.17302052786
INDEL,I1_5,1,PASS,*,QUAL,*,0.987542,0.988938,0.02583,0.988239,87,202,15845744.000000,12093708.000000,0.000000,28094,.,.,19174.000000,8920.000000,,2.14955156951,27744,.,.,18855.000000,8889.000000,,2.12116098549,350,.,.,319.000000,31.000000,,10.2903225806,29230,.,.,18675.000000,9544.000000,,1.95672673931,28160,.,.,18113.000000,9088.000000,,1.99306778169,315,.,.,162.000000,115.000000,,1.40869565217,755,.,.,400.000000,341.000000,,1.17302052786
INDEL,I1_5,10-30,ALL,*,QUAL,*,0.741983,0.752199,0.374737,0.747056,135,807,10945753.000000,2827476.000000,0.000000,3430,.,.,2473.000000,957.000000,,2.58411703239,2545,.,.,1706.000000,839.000000,,2.03337306317,885,.,.,767.000000,118.000000,,6.5,6183,.,.,3655.000000,2338.000000,,1.56330196749,2908,.,.,1849.000000,966.000000,,1.91407867495,958,.,.,596.000000,317.000000,,1.88012618297,2317,.,.,1210.000000,1055.000000,,1.14691943128
INDEL,I1_5,10-30,PASS,*,QUAL,*,0.741983,0.752199,0.374737,0.747056,135,807,10945753.000000,2827476.000000,0.000000,3430,.,.,2473.000000,957.000000,,2.58411703239,2545,.,.,1706.000000,839.000000,,2.03337306317,885,.,.,767.000000,118.000000,,6.5,6183,.,.,3655.000000,2338.000000,,1.56330196749,2908,.,.,1849.000000,966.000000,,1.91407867495,958,.,.,596.000000,317.000000,,1.88012618297,2317,.,.,1210.000000,1055.000000,,1.14691943128
INDEL,I1_5,2,ALL,*,QUAL,*,0.964332,0.968954,0.042032,0.966638,63,203,7332870.000000,4458583.000000,0.000000,7682,.,.,5795.000000,1887.000000,,3.07101218866,7408,.,.,5549.000000,1859.000000,,2.98493813878,274,.,.,246.000000,28.000000,,8.78571428571,9112,.,.,6225.000000,2530.000000,,2.4604743083,8458,.,.,5876.000000,2259.000000,,2.60115095175,271,.,.,146.000000,101.000000,,1.44554455446,383,.,.,203.000000,170.000000,,1.19411764706
INDEL,I1_5,2,PASS,*,QUAL,*,0.964332,0.968954,0.042032,0.966638,63,203,7332870.000000,4458583.000000,0.000000,7682,.,.,5795.000000,1887.000000,,3.07101218866,7408,.,.,5549.000000,1859.000000,,2.98493813878,274,.,.,246.000000,28.000000,,8.78571428571,9112,.,.,6225.000000,2530.000000,,2.4604743083,8458,.,.,5876.000000,2259.000000,,2.60115095175,271,.,.,146.000000,101.000000,,1.44554455446,383,.,.,203.000000,170.000000,,1.19411764706
INDEL,I1_5,3-10,ALL,*,QUAL,*,0.900038,0.897832,0.110078,0.898934,169,1092,16954573.000000,7686145.000000,0.000000,10464,.,.,8013.000000,2451.000000,,3.26927784578,9418,.,.,7066.000000,2352.000000,,3.00425170068,1046,.,.,947.000000,99.000000,,9.56565656566,14199,.,.,9838.000000,3810.000000,,2.58215223097,11345,.,.,8117.000000,2807.000000,,2.89169932312,1291,.,.,838.000000,362.000000,,2.31491712707,1563,.,.,883.000000,641.000000,,1.3775351014
INDEL,I1_5,3-10,PASS,*,QUAL,*,0.900038,0.897832,0.110078,0.898934,169,1092,16954573.000000,7686145.000000,0.000000,10464,.,.,8013.000000,2451.000000,,3.26927784578,9418,.,.,7066.000000,2352.000000,,3.00425170068,1046,.,.,947.000000,99.000000,,9.56565656566,14199,.,.,9838.000000,3810.000000,,2.58215223097,11345,.,.,8117.000000,2807.000000,,2.89169932312,1291,.,.,838.000000,362.000000,,2.31491712707,1563,.,.,883.000000,641.000000,,1.3775351014
INDEL,I1_5,30-50,ALL,*,QUAL,*,0.712446,0.763158,0.715,0.736931,29,75,4409455.000000,467250.000000,0.000000,466,.,.,321.000000,145.000000,,2.21379310345,332,.,.,199.000000,133.000000,,1.4962406015,134,.,.,122.000000,12.000000,,10.1666666667,1600,.,.,794.000000,772.000000,,1.02849740933,348,.,.,199.000000,145.000000,,1.3724137931,108,.,.,50.000000,55.000000,,0.909090909091,1144,.,.,545.000000,572.000000,,0.952797202797
INDEL,I1_5,30-50,PASS,*,QUAL,*,0.712446,0.763158,0.715,0.736931,29,75,4409455.000000,467250.000000,0.000000,466,.,.,321.000000,145.000000,,2.21379310345,332,.,.,199.000000,133.000000,,1.4962406015,134,.,.,122.000000,12.000000,,10.1666666667,1600,.,.,794.000000,772.000000,,1.02849740933,348,.,.,199.000000,145.000000,,1.3724137931,108,.,.,50.000000,55.000000,,0.909090909091,1144,.,.,545.000000,572.000000,,0.952797202797
INDEL,I1_5,50-,ALL,*,QUAL,*,0.79321,0.830189,0.876313,0.811278,12,38,32558668.000000,375414.000000,0.000000,324,.,.,184.000000,140.000000,,1.31428571429,257,.,.,128.000000,129.000000,,0.992248062016,67,.,.,56.000000,11.000000,,5.09090909091,2571,.,.,1133.000000,1392.000000,,0.813936781609,264,.,.,124.000000,133.000000,,0.932330827068,54,.,.,31.000000,20.000000,,1.55,2253,.,.,978.000000,1239.000000,,0.789346246973
INDEL,I1_5,50-,PASS,*,QUAL,*,0.79321,0.830189,0.876313,0.811278,12,38,32558668.000000,375414.000000,0.000000,324,.,.,184.000000,140.000000,,1.31428571429,257,.,.,128.000000,129.000000,,0.992248062016,67,.,.,56.000000,11.000000,,5.09090909091,2571,.,.,1133.000000,1392.000000,,0.813936781609,264,.,.,124.000000,133.000000,,0.932330827068,54,.,.,31.000000,20.000000,,1.55,2253,.,.,978.000000,1239.000000,,0.789346246973
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.604015,0.616498,0.572665,0.610192,18,236,3143336105.000000,2596627385.000000,0.000000,548,.,.,427.000000,121.000000,,3.52892561983,331,.,.,233.000000,98.000000,,2.37755102041,217,.,.,194.000000,23.000000,,8.4347826087,1617,.,.,787.000000,783.000000,,1.00510855683,426,.,.,301.000000,113.000000,,2.66371681416,265,.,.,180.000000,73.000000,,2.46575342466,926,.,.,306.000000,597.000000,,0.51256281407
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.604015,0.616498,0.572665,0.610192,18,236,3143336105.000000,2596627385.000000,0.000000,548,.,.,427.000000,121.000000,,3.52892561983,331,.,.,233.000000,98.000000,,2.37755102041,217,.,.,194.000000,23.000000,,8.4347826087,1617,.,.,787.000000,783.000000,,1.00510855683,426,.,.,301.000000,113.000000,,2.66371681416,265,.,.,180.000000,73.000000,,2.46575342466,926,.,.,306.000000,597.000000,,0.51256281407
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.952409,0.974256,0.0,0.963208,3187,6019,2596627385.000000,2596627385.000000,0.000000,386839,.,.,262052.000000,124787.000000,,2.09999439044,368429,.,.,246547.000000,121882.000000,,2.02283356033,18410,.,.,15505.000000,2905.000000,,5.33734939759,375149,.,.,225260.000000,128834.000000,,1.74845149572,365491,.,.,220089.000000,125649.000000,,1.75161760141,9658,.,.,5171.000000,3185.000000,,1.62354788069,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.952409,0.974256,0.0,0.963208,3187,6019,2596627385.000000,2596627385.000000,0.000000,386839,.,.,262052.000000,124787.000000,,2.09999439044,368429,.,.,246547.000000,121882.000000,,2.02283356033,18410,.,.,15505.000000,2905.000000,,5.33734939759,375149,.,.,225260.000000,128834.000000,,1.74845149572,365491,.,.,220089.000000,125649.000000,,1.75161760141,9658,.,.,5171.000000,3185.000000,,1.62354788069,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.825628,0.94202,0.07904,0.879992,839,2083,3022319832,2596627385.000000,0.000000,63032,.,.,50457.000000,12575.000000,,4.01248508946,52041,.,.,40518.000000,11523.000000,,3.51627180422,10991,.,.,9939.000000,1052.000000,,9.44771863118,55377,.,.,29218.000000,14505.000000,,2.0143398828,48043,.,.,26051.000000,11431.000000,,2.27897821713,2957,.,.,1442.000000,801.000000,,1.80024968789,4377,.,.,1725.000000,2273.000000,,0.758908930928
INDEL,I6_15,*,PASS,*,QUAL,*,0.825628,0.94202,0.07904,0.879992,839,2083,3022319832,2596627385.000000,0.000000,63032,.,.,50457.000000,12575.000000,,4.01248508946,52041,.,.,40518.000000,11523.000000,,3.51627180422,10991,.,.,9939.000000,1052.000000,,9.44771863118,55377,.,.,29218.000000,14505.000000,,2.0143398828,48043,.,.,26051.000000,11431.000000,,2.27897821713,2957,.,.,1442.000000,801.000000,,1.80024968789,4377,.,.,1725.000000,2273.000000,,0.758908930928
INDEL,I6_15,1,ALL,*,QUAL,*,0.959,0.981594,0.022864,0.970165,68,118,15845744.000000,12093708.000000,0.000000,10878,.,.,8046.000000,2832.000000,,2.84110169492,10432,.,.,7625.000000,2807.000000,,2.71642322765,446,.,.,421.000000,25.000000,,16.84,10453,.,.,6174.000000,2982.000000,,2.07042253521,10026,.,.,5986.000000,2817.000000,,2.12495562655,188,.,.,62.000000,74.000000,,0.837837837838,239,.,.,126.000000,91.000000,,1.38461538462
INDEL,I6_15,1,PASS,*,QUAL,*,0.959,0.981594,0.022864,0.970165,68,118,15845744.000000,12093708.000000,0.000000,10878,.,.,8046.000000,2832.000000,,2.84110169492,10432,.,.,7625.000000,2807.000000,,2.71642322765,446,.,.,421.000000,25.000000,,16.84,10453,.,.,6174.000000,2982.000000,,2.07042253521,10026,.,.,5986.000000,2817.000000,,2.12495562655,188,.,.,62.000000,74.000000,,0.837837837838,239,.,.,126.000000,91.000000,,1.38461538462
INDEL,I6_15,10-30,ALL,*,QUAL,*,0.510806,0.758673,0.276201,0.610541,61,253,10945753.000000,2827476.000000,0.000000,2036,.,.,1701.000000,335.000000,,5.0776119403,1040,.,.,786.000000,254.000000,,3.09448818898,996,.,.,915.000000,81.000000,,11.2962962963,1832,.,.,1111.000000,535.000000,,2.07663551402,1006,.,.,626.000000,266.000000,,2.35338345865,320,.,.,187.000000,93.000000,,2.01075268817,506,.,.,298.000000,176.000000,,1.69318181818
INDEL,I6_15,10-30,PASS,*,QUAL,*,0.510806,0.758673,0.276201,0.610541,61,253,10945753.000000,2827476.000000,0.000000,2036,.,.,1701.000000,335.000000,,5.0776119403,1040,.,.,786.000000,254.000000,,3.09448818898,996,.,.,915.000000,81.000000,,11.2962962963,1832,.,.,1111.000000,535.000000,,2.07663551402,1006,.,.,626.000000,266.000000,,2.35338345865,320,.,.,187.000000,93.000000,,2.01075268817,506,.,.,298.000000,176.000000,,1.69318181818
INDEL,I6_15,2,ALL,*,QUAL,*,0.910559,0.955631,0.028729,0.932551,36,119,7332870.000000,4458583.000000,0.000000,3902,.,.,3316.000000,586.000000,,5.65870307167,3553,.,.,2988.000000,565.000000,,5.28849557522,349,.,.,328.000000,21.000000,,15.619047619,3620,.,.,2526.000000,623.000000,,4.05457463884,3360,.,.,2385.000000,561.000000,,4.2513368984,156,.,.,79.000000,37.000000,,2.13513513514,104,.,.,62.000000,25.000000,,2.48
